#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
88026, 23.09, 994.25, 159.40, 341.56, 1.37, 172.62, 0.18, -1.28, -9.65, 0.18, -1.28, -9.65, 0.18, -1.28, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.29, -0.04, -9.95, 0.01, 0.01, -0.00, 7.50, -26.70, -72.15
88078, 23.09, 994.25, 159.38, 341.56, 1.37, 172.62, 0.18, -1.29, -9.64, 0.19, -1.30, -9.66, 0.19, -1.30, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.27, -0.08, -9.96, 0.01, 0.00, 0.00, 7.50, -26.70, -72.15
88124, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.19, -1.27, -9.65, 0.19, -1.27, -9.65, 0.19, -1.27, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.33, -0.06, -9.92, 0.01, 0.01, -0.00, 7.65, -27.00, -72.00
88170, 23.09, 994.26, 159.32, 341.56, 1.37, 172.62, 0.20, -1.29, -9.66, 0.20, -1.29, -9.66, 0.20, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.19, -0.02, -9.94, 0.01, 0.00, 0.00, 7.65, -27.00, -72.00
88216, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.18, -1.30, -9.66, 0.18, -1.30, -9.66, 0.18, -1.30, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.30, -0.05, -9.94, 0.01, 0.00, 0.00, 7.65, -27.00, -72.00
88269, 23.09, 994.26, 159.33, 341.56, 1.37, 172.62, 0.18, -1.29, -9.68, 0.19, -1.28, -9.66, 0.19, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.28, 0.00, -9.94, 0.01, 0.01, 0.00, 8.55, -26.40, -71.40
88315, 23.09, 994.25, 159.40, 341.56, 1.37, 172.62, 0.17, -1.28, -9.67, 0.17, -1.28, -9.67, 0.17, -1.28, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.25, -0.05, -9.96, 0.01, 0.00, -0.00, 8.55, -26.40, -71.40
88360, 23.09, 994.25, 159.41, 341.56, 1.37, 172.62, 0.17, -1.30, -9.67, 0.17, -1.30, -9.67, 0.17, -1.30, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.30, -0.06, -9.96, 0.01, 0.00, 0.00, 6.00, -25.95, -71.70
88409, 23.09, 994.25, 159.37, 341.56, 1.37, 172.62, 0.18, -1.29, -9.64, 0.18, -1.28, -9.66, 0.18, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.26, -0.04, -9.97, 0.01, 0.01, -0.00, 6.00, -25.95, -71.70
88452, 23.09, 994.25, 159.39, 341.56, 1.37, 172.62, 0.20, -1.29, -9.62, 0.20, -1.29, -9.62, 0.20, -1.29, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.31, -0.01, -9.94, 0.01, 0.00, -0.00, 8.40, -27.30, -72.30
88502, 23.09, 994.25, 159.39, 341.56, 1.37, 172.62, 0.18, -1.29, -9.65, 0.18, -1.29, -9.65, 0.18, -1.29, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.26, -0.03, -9.94, 0.01, 0.00, 0.00, 8.40, -27.30, -72.30
88548, 23.09, 994.25, 159.43, 341.56, 1.37, 172.62, 0.19, -1.29, -9.63, 0.19, -1.29, -9.63, 0.19, -1.29, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.24, -0.05, -9.95, 0.01, 0.01, 0.00, 8.70, -26.55, -73.05
88592, 23.09, 994.26, 159.34, 341.56, 1.37, 172.62, 0.16, -1.27, -9.63, 0.16, -1.27, -9.63, 0.16, -1.27, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.29, -0.04, -9.92, 0.01, 0.01, 0.00, 8.70, -26.55, -73.05
88638, 23.09, 994.25, 159.37, 341.56, 1.37, 172.62, 0.17, -1.28, -9.63, 0.17, -1.28, -9.63, 0.17, -1.28, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.30, -0.03, -9.98, 0.01, 0.01, 0.00, 8.70, -26.55, -73.05
88682, 23.09, 994.26, 159.34, 341.56, 1.37, 172.62, 0.16, -1.28, -9.66, 0.16, -1.28, -9.66, 0.16, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.27, -0.01, -9.95, 0.01, 0.01, 0.00, 8.70, -26.55, -73.05
88733, 23.09, 994.25, 159.38, 341.56, 1.37, 172.62, 0.17, -1.26, -9.63, 0.17, -1.26, -9.63, 0.17, -1.26, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.34, -0.03, -9.95, 0.00, 0.00, 0.00, 8.70, -26.55, -73.05
88780, 23.09, 994.25, 159.38, 341.56, 1.37, 172.62, 0.18, -1.30, -9.66, 0.18, -1.30, -9.66, 0.20, -1.28, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.31, -0.03, -9.97, 0.01, 0.00, 0.00, 8.70, -26.55, -73.05
88826, 23.09, 994.25, 159.41, 341.56, 1.37, 172.62, 0.18, -1.29, -9.66, 0.18, -1.29, -9.66, 0.18, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.31, -0.04, -9.98, 0.01, 0.01, -0.00, 6.45, -27.15, -71.40
88872, 23.09, 994.25, 159.42, 341.56, 1.37, 172.62, 0.20, -1.28, -9.64, 0.18, -1.31, -9.65, 0.18, -1.31, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.24, -0.02, -9.97, 0.01, 0.00, -0.00, 6.45, -27.15, -71.40
88915, 23.09, 994.24, 159.46, 341.56, 1.37, 172.62, 0.20, -1.29, -9.66, 0.20, -1.29, -9.66, 0.20, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.27, -0.03, -9.97, 0.01, 0.00, -0.00, 6.45, -27.15, -71.40
88973, 23.09, 994.25, 159.37, 341.56, 1.37, 172.62, 0.19, -1.29, -9.66, 0.19, -1.29, -9.66, 0.19, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.22, -0.10, -9.91, 0.01, 0.01, 0.00, 7.20, -25.95, -71.40
89020, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.20, -1.30, -9.68, 0.20, -1.30, -9.68, 0.20, -1.30, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.27, -0.04, -9.94, 0.01, 0.01, 0.00, 7.20, -25.95, -71.40
89065, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.19, -1.29, -9.64, 0.19, -1.29, -9.64, 0.19, -1.29, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.24, -0.03, -9.93, 0.01, 0.00, -0.00, 6.30, -26.25, -71.25
89112, 23.09, 994.25, 159.39, 341.56, 1.37, 172.62, 0.20, -1.27, -9.62, 0.18, -1.28, -9.64, 0.18, -1.28, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, -0.22, -0.01, -9.99, 0.00, 0.00, 0.00, 6.30, -26.25, -71.25
89155, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.18, -1.28, -9.66, 0.18, -1.28, -9.66, 0.18, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.27, 0.00, -9.93, 0.01, 0.00, -0.00, 6.90, -27.30, -70.50
89209, 23.09, 994.26, 159.36, 341.56, 1.37, 172.62, 0.18, -1.30, -9.65, 0.18, -1.30, -9.65, 0.18, -1.30, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.27, -0.06, -9.92, 0.01, 0.01, 0.01, 6.90, -27.30, -70.50
89253, 23.09, 994.25, 159.38, 341.56, 1.37, 172.62, 0.18, -1.27, -9.63, 0.18, -1.27, -9.63, 0.18, -1.27, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.26, -0.04, -9.98, 0.01, 0.01, 0.00, 8.70, -27.00, -70.95
89303, 23.09, 994.26, 159.36, 341.56, 1.37, 172.62, 0.19, -1.30, -9.66, 0.20, -1.28, -9.63, 0.20, -1.28, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.30, -0.03, -9.93, 0.01, 0.00, -0.00, 8.70, -27.00, -70.95
89346, 23.09, 994.25, 159.38, 341.56, 1.37, 172.62, 0.17, -1.30, -9.68, 0.17, -1.30, -9.68, 0.17, -1.30, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.24, -0.11, -9.95, 0.01, 0.01, -0.00, 6.45, -26.40, -71.70
89396, 23.09, 994.25, 159.38, 341.56, 1.37, 172.62, 0.18, -1.29, -9.67, 0.18, -1.29, -9.67, 0.18, -1.29, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.30, -0.07, -9.89, 0.01, 0.01, -0.00, 6.45, -26.40, -71.70
89439, 23.09, 994.26, 159.36, 341.56, 1.37, 172.62, 0.17, -1.28, -9.61, 0.17, -1.28, -9.61, 0.17, -1.28, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.24, -0.00, -10.01, 0.01, 0.01, 0.00, 7.20, -26.40, -71.40
89485, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.17, -1.27, -9.61, 0.17, -1.27, -9.61, 0.17, -1.27, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.26, -0.06, -9.89, 0.01, 0.00, 0.00, 7.20, -26.40, -71.40
89532, 23.09, 994.26, 159.30, 341.56, 1.37, 172.62, 0.20, -1.31, -9.71, 0.20, -1.31, -9.71, 0.20, -1.31, -9.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.26, -0.08, -9.89, 0.02, 0.01, 0.00, 8.10, -26.55, -72.60
89576, 23.09, 994.26, 159.28, 341.56, 1.37, 172.62, 0.18, -1.31, -9.66, 0.18, -1.31, -9.66, 0.18, -1.31, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.30, -0.04, -9.88, 0.01, -0.00, 0.00, 8.10, -26.55, -72.60
89626, 23.10, 994.27, 159.27, 341.56, 1.37, 172.62, 0.18, -1.30, -9.65, 0.18, -1.30, -9.65, 0.18, -1.30, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.23, -0.09, -9.94, 0.01, 0.01, -0.00, 8.10, -26.55, -72.60
89674, 23.09, 994.27, 159.26, 341.56, 1.37, 172.62, 0.19, -1.29, -9.68, 0.19, -1.29, -9.68, 0.16, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.25, -0.08, -9.91, 0.01, 0.01, 0.00, 8.10, -26.55, -72.60
89716, 23.09, 994.26, 159.32, 341.56, 1.37, 172.62, 0.17, -1.26, -9.65, 0.17, -1.26, -9.65, 0.17, -1.26, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.33, -0.05, -9.99, 0.01, 0.01, 0.00, 8.10, -26.55, -72.60
89765, 23.09, 994.26, 159.34, 341.56, 1.37, 172.62, 0.20, -1.28, -9.65, 0.20, -1.28, -9.67, 0.20, -1.28, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.28, -0.06, -9.86, 0.01, 0.01, -0.00, 8.10, -26.55, -72.60
89809, 23.09, 994.26, 159.33, 341.56, 1.37, 172.62, 0.18, -1.29, -9.62, 0.18, -1.29, -9.62, 0.18, -1.29, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.34, -0.03, -9.93, 0.01, 0.00, -0.00, 8.10, -26.55, -72.60
89861, 23.09, 994.26, 159.33, 341.56, 1.37, 172.62, 0.20, -1.28, -9.63, 0.20, -1.28, -9.63, 0.20, -1.28, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.23, -0.10, -10.00, 0.01, 0.01, 0.00, 8.10, -27.75, -72.60
89905, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.18, -1.29, -9.64, 0.18, -1.29, -9.64, 0.18, -1.29, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.26, -0.07, -9.95, 0.01, 0.01, -0.00, 8.10, -27.75, -72.60
89955, 23.09, 994.26, 159.35, 341.56, 1.37, 172.62, 0.18, -1.29, -9.67, 0.19, -1.30, -9.68, 0.19, -1.30, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.24, -0.07, -9.90, 0.02, 0.01, -0.01, 6.90, -26.55, -73.05
89998, 23.09, 994.25, 159.37, 341.56, 1.37, 172.62, 0.18, -1.27, -9.61, 0.18, -1.27, -9.61, 0.18, -1.27, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.28, -0.03, -9.94, 0.00, 0.00, -0.00, 6.90, -26.55, -73.05
90041, 23.09, 994.26, 159.33, 341.56, 1.37, 172.62, 0.19, -1.29, -9.66, 0.19, -1.29, -9.66, 0.19, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.28, -0.03, -9.88, 0.01, 0.01, 0.00, 7.65, -27.30, -71.55
90092, 23.10, 994.25, 159.40, 341.56, 1.37, 172.62, 0.17, -1.29, -9.67, 0.17, -1.29, -9.67, 0.17, -1.29, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.25, -0.01, -9.95, 0.01, 0.01, 0.00, 7.65, -27.30, -71.55
90138, 23.09, 994.25, 159.40, 341.56, 1.37, 172.62, 0.17, -1.29, -9.63, 0.17, -1.29, -9.63, 0.17, -1.29, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.30, -0.03, -9.96, 0.01, 0.00, 0.00, 8.10, -26.55, -71.55
90186, 23.09, 994.25, 159.44, 341.56, 1.37, 172.62, 0.19, -1.27, -9.65, 0.19, -1.27, -9.65, 0.25, -1.36, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.49, 0.18, -10.19, 0.06, -0.02, -0.01, 8.10, -26.55, -71.55
90230, 23.09, 994.25, 159.40, 341.56, 1.37, 172.56, 0.71, -1.32, -9.60, 0.71, -1.32, -9.60, 0.71, -1.32, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.47, 0.06, -9.89, 0.03, -0.01, -0.07, 8.40, -27.30, -73.35
90282, 23.09, 994.25, 159.44, 341.25, 1.37, 172.62, 0.35, -1.22, -9.61, 0.35, -1.22, -9.61, 0.35, -1.22, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.47, -0.03, -9.93, 0.01, 0.01, -0.24, 8.40, -27.30, -73.35
90328, 23.09, 994.24, 159.46, 340.75, 1.50, 172.62, 0.23, -1.21, -9.48, 0.23, -1.21, -9.48, 0.23, -1.21, -9.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.27, -0.00, -10.07, -0.00, 0.00, -0.25, 7.50, -27.15, -72.15
90371, 23.09, 994.24, 159.46, 340.06, 1.56, 172.62, 0.07, -1.34, -9.73, 0.07, -1.34, -9.73, 0.07, -1.34, -9.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.15, -0.13, -9.82, 0.00, 0.01, -0.17, 7.50, -27.15, -72.15
90418, 23.09, 994.25, 159.44, 339.69, 1.56, 172.62, -0.01, -1.36, -9.77, -0.01, -1.36, -9.77, -0.01, -1.36, -9.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.16, -0.11, -9.88, 0.02, 0.01, -0.03, 7.50, -27.15, -72.15
90464, 23.09, 994.25, 159.42, 339.56, 1.50, 172.62, 0.26, -1.32, -9.79, 0.26, -1.32, -9.79, 0.26, -1.32, -9.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.24, -0.01, -9.95, 0.02, 0.01, -0.01, 6.30, -28.05, -72.00
90517, 23.10, 994.25, 159.36, 339.56, 1.50, 172.62, 0.19, -1.33, -9.72, 0.19, -1.33, -9.72, 0.17, -1.28, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.23, -0.07, -9.87, 0.01, 0.01, -0.00, 6.30, -28.05, -72.00
90560, 23.09, 994.25, 159.36, 339.56, 1.50, 172.62, 0.19, -1.28, -9.63, 0.19, -1.28, -9.63, 0.19, -1.28, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 25.22, -0.25, -0.09, -9.94, 0.01, 0.00, 0.00, 8.10, -27.00, -72.00
90607, 23.09, 994.25, 159.42, 339.56, 1.50, 172.62, 0.17, -1.29, -9.66, 0.17, -1.29, -9.66, 0.17, -1.28, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.28, -0.02, -9.97, 0.01, 0.01, -0.00, 8.10, -27.00, -72.00
90652, 23.10, 994.25, 159.44, 339.56, 1.50, 172.62, 0.15, -1.28, -9.62, 0.15, -1.28, -9.62, 0.15, -1.28, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.23, -0.08, -9.91, 0.01, 0.00, 0.01, 6.75, -27.45, -71.10
90696, 23.10, 994.25, 159.42, 339.56, 1.50, 172.62, 0.12, -1.29, -9.66, 0.12, -1.29, -9.66, 0.12, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.34, -0.08, -9.94, 0.01, 0.00, 0.03, 6.75, -27.45, -71.10
90748, 23.10, 994.24, 159.46, 339.69, 1.44, 172.62, 0.16, -1.29, -9.61, 0.14, -1.26, -9.55, 0.14, -1.26, -9.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.24, -0.11, -9.88, 0.00, 0.00, -0.00, 6.75, -27.45, -71.10
90792, 23.10, 994.25, 159.44, 339.69, 1.44, 172.62, 0.18, -1.28, -9.61, 0.18, -1.28, -9.61, 0.18, -1.28, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.22, -0.05, -9.97, -0.01, 0.00, 0.00, 6.75, -27.45, -71.10
90839, 23.09, 994.25, 159.43, 339.69, 1.44, 172.56, 0.20, -1.31, -9.73, 0.21, -1.36, -9.85, 0.21, -1.36, -9.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.35, 0.07, -10.05, 0.03, 0.01, 0.00, 6.75, -27.45, -71.10
90885, 23.10, 994.26, 159.35, 339.69, 1.44, 172.56, 0.16, -1.24, -9.53, 0.16, -1.24, -9.53, 0.16, -1.24, -9.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.27, 0.02, -9.99, 0.01, 0.01, 0.00, 6.75, -27.45, -71.10
90930, 23.10, 994.26, 159.36, 339.69, 1.44, 172.56, 0.17, -1.26, -9.56, 0.17, -1.26, -9.56, 0.17, -1.26, -9.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.28, -0.08, -9.91, 0.01, -0.00, -0.00, 7.50, -26.70, -72.15
90980, 23.10, 994.25, 159.43, 339.69, 1.44, 172.56, 0.18, -1.30, -9.63, 0.18, -1.30, -9.63, 0.18, -1.30, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.23, -0.02, -9.93, 0.01, 0.00, 0.00, 7.50, -26.70, -72.15
91025, 23.10, 994.24, 159.47, 339.69, 1.44, 172.56, 0.20, -1.30, -9.72, 0.20, -1.30, -9.72, 0.20, -1.30, -9.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.27, -0.00, -9.94, 0.01, 0.00, 0.00, 7.50, -26.70, -72.15
91072, 23.10, 994.24, 159.47, 339.69, 1.44, 172.56, 0.19, -1.31, -9.67, 0.19, -1.31, -9.67, 0.19, -1.31, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.26, -0.01, -9.98, 0.01, 0.01, 0.00, 6.00, -28.95, -71.40
91118, 23.10, 994.24, 159.50, 339.69, 1.44, 172.56, 0.17, -1.30, -9.66, 0.17, -1.30, -9.66, 0.17, -1.30, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.23, -0.00, -9.97, 0.01, 0.00, -0.00, 6.00, -28.95, -71.40
91162, 23.10, 994.24, 159.47, 339.69, 1.44, 172.56, 0.19, -1.28, -9.64, 0.19, -1.28, -9.64, 0.19, -1.28, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.31, -0.07, -9.96, 0.01, 0.01, 0.00, 8.55, -27.45, -71.70
91212, 23.10, 994.24, 159.45, 339.69, 1.44, 172.56, 0.18, -1.27, -9.64, 0.18, -1.27, -9.64, 0.18, -1.27, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.29, -0.03, -9.92, 0.01, 0.01, 0.00, 8.55, -27.45, -71.70
91259, 23.10, 994.25, 159.38, 339.69, 1.44, 172.56, 0.19, -1.29, -9.64, 0.19, -1.29, -9.64, 0.17, -1.28, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.26, -0.03, -9.95, 0.01, 0.00, 0.00, 6.75, -28.20, -71.40
91304, 23.10, 994.25, 159.40, 339.69, 1.44, 172.56, 0.19, -1.29, -9.66, 0.19, -1.29, -9.66, 0.19, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.27, -0.05, -9.94, 0.01, 0.01, -0.00, 6.75, -28.20, -71.40
91350, 23.10, 994.25, 159.41, 339.69, 1.44, 172.56, 0.18, -1.28, -9.63, 0.18, -1.28, -9.63, 0.17, -1.29, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.25, -0.01, -9.91, 0.01, 0.00, 0.00, 5.85, -28.05, -72.30
91401, 23.10, 994.26, 159.33, 339.69, 1.44, 172.56, 0.16, -1.32, -9.66, 0.16, -1.32, -9.66, 0.16, -1.32, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.27, -0.03, -9.97, 0.01, 0.01, -0.00, 5.85, -28.05, -72.30
91445, 23.10, 994.26, 159.32, 339.69, 1.44, 172.56, 0.19, -1.28, -9.65, 0.19, -1.28, -9.65, 0.19, -1.28, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.25, -0.01, -9.95, 0.02, 0.01, 0.00, 6.60, -25.50, -71.25
91491, 23.10, 994.26, 159.29, 339.69, 1.44, 172.56, 0.19, -1.28, -9.63, 0.19, -1.28, -9.64, 0.19, -1.28, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.29, -0.06, -9.97, 0.01, 0.01, 0.00, 6.60, -25.50, -71.25
91541, 23.10, 994.27, 159.27, 339.69, 1.44, 172.56, 0.18, -1.29, -9.67, 0.19, -1.30, -9.65, 0.19, -1.30, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.24, -0.08, -9.95, 0.02, 0.01, 0.00, 6.60, -28.05, -70.50
91586, 23.10, 994.26, 159.28, 339.69, 1.44, 172.56, 0.20, -1.26, -9.61, 0.20, -1.26, -9.61, 0.20, -1.26, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.28, -0.06, -9.92, 0.00, 0.00, -0.01, 6.60, -28.05, -70.50
91636, 23.10, 994.27, 159.22, 339.62, 1.44, 172.56, 0.22, -1.31, -9.66, 0.22, -1.31, -9.66, 0.22, -1.31, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.21, -0.09, -9.98, 0.01, 0.01, -0.01, 5.85, -26.55, -72.30
91681, 23.10, 994.26, 159.28, 339.62, 1.44, 172.56, 0.18, -1.28, -9.64, 0.18, -1.31, -9.69, 0.18, -1.31, -9.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.26, -0.11, -9.94, 0.01, 0.01, -0.00, 5.85, -26.55, -72.30
91728, 23.10, 994.27, 159.25, 339.62, 1.44, 172.56, 0.22, -1.28, -9.66, 0.22, -1.28, -9.66, 0.22, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.33, -0.04, -9.95, 0.01, 0.00, -0.03, 5.85, -26.55, -72.30
91773, 23.10, 994.27, 159.26, 339.62, 1.44, 172.56, 0.23, -1.26, -9.63, 0.23, -1.26, -9.63, 0.23, -1.26, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.31, -0.01, -9.96, 0.01, 0.01, -0.05, 5.70, -27.15, -71.70
91820, 23.10, 994.27, 159.25, 339.50, 1.44, 172.56, 0.12, -1.31, -9.68, 0.12, -1.31, -9.68, 0.12, -1.31, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.27, -0.05, -9.96, 0.01, 0.01, -0.03, 5.70, -27.15, -71.70
91873, 23.10, 994.27, 159.24, 339.44, 1.44, 172.56, 0.13, -1.30, -9.69, 0.22, -1.30, -9.71, 0.22, -1.30, -9.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.30, -0.05, -9.89, 0.01, 0.00, 0.01, 5.70, -27.15, -71.70
91919, 23.10, 994.26, 159.29, 339.44, 1.44, 172.56, 0.20, -1.30, -9.67, 0.20, -1.30, -9.67, 0.20, -1.30, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.31, -0.09, -9.92, 0.01, 0.00, -0.00, 5.70, -27.15, -71.70
91964, 23.10, 994.26, 159.33, 339.44, 1.44, 172.56, 0.19, -1.30, -9.71, 0.19, -1.30, -9.71, 0.19, -1.30, -9.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.28, -0.07, -9.94, 0.02, 0.00, -0.00, 5.70, -27.15, -71.70
92011, 23.10, 994.25, 159.42, 339.44, 1.44, 172.56, 0.26, -1.28, -9.66, 0.26, -1.28, -9.66, 0.26, -1.28, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.28, -0.11, -9.88, 0.02, 0.01, -0.04, 5.70, -27.15, -71.70
92054, 23.10, 994.25, 159.39, 339.37, 1.44, 172.56, 0.30, -1.29, -9.72, 0.30, -1.29, -9.72, 0.30, -1.29, -9.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.35, -0.11, -9.96, 0.02, 0.01, -0.08, 6.45, -26.70, -73.20
