time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
41036, 18.11, 989.87, 196.53, 100.44, -4.06, 176.94, -0.41, -1.63, -7.17, -0.41, -1.63, -7.17, -0.41, -1.63, -7.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.90, 0.49, 0.54, -7.05, -0.17, -0.39, -0.01, -22.65, -4.80, -96.60
41080, 18.11, 989.87, 196.51, 101.31, -3.06, 176.50, 0.44, -1.76, -6.26, 0.44, -1.76, -6.26, 0.44, -1.76, -6.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -1.43, -0.14, -6.56, -0.23, -0.28, 0.13, -22.65, -4.80, -96.60
41130, 18.11, 989.87, 196.48, 102.31, -2.19, 175.81, -0.49, -1.19, -6.59, -0.49, -1.19, -6.59, -0.49, -1.19, -6.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, 0.93, -0.04, -6.57, -0.24, -0.25, 0.02, -23.10, -3.30, -99.00
41176, 18.11, 989.87, 196.53, 102.37, -1.69, 175.25, -0.60, -2.08, -5.56, -0.60, -2.08, -5.56, -0.60, -2.08, -5.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, 0.46, 0.21, -6.42, -0.34, -0.23, 0.13, -23.10, -3.30, -99.00
41220, 18.10, 989.88, 196.41, 102.87, -1.31, 174.19, -1.12, -1.90, -6.60, -1.12, -1.90, -6.60, -1.12, -1.90, -6.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, 0.32, 0.24, -7.64, -0.57, -0.05, 0.37, -23.10, -3.30, -99.00
41268, 18.10, 989.88, 196.39, 103.69, -1.19, 173.00, -0.13, -2.00, -8.75, -0.13, -2.00, -8.75, -0.95, -3.08, -9.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, 0.08, 1.90, -10.01, -0.22, 0.16, 0.56, -21.15, -4.05, -96.15
41313, 18.09, 989.89, 196.34, 105.25, -1.62, 172.50, 1.85, -2.23, -10.21, 1.85, -2.23, -10.21, 1.85, -2.23, -10.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, -1.89, 0.26, -10.06, 0.21, -0.26, 0.54, -21.15, -4.05, -96.15
41367, 18.09, 989.90, 196.27, 106.87, -1.37, 172.94, -0.39, -1.42, -10.04, -0.39, -1.42, -10.04, -0.39, -1.42, -10.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, -0.37, 0.55, -10.52, 0.20, -0.02, 0.77, -21.45, -4.95, -94.20
41411, 18.08, 989.90, 196.25, 108.94, -1.50, 173.50, 0.33, -1.96, -9.46, 0.33, -1.96, -9.46, 0.33, -1.96, -9.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, 0.58, 0.70, -10.17, 0.37, 0.19, 0.74, -21.45, -4.95, -94.20
41459, 18.08, 989.91, 196.13, 110.56, -2.25, 174.37, -0.60, -1.89, -10.22, -0.60, -1.89, -10.22, -0.22, -1.71, -9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, 0.23, 0.11, -9.93, 0.26, 0.90, 0.64, -17.85, -7.95, -92.10
41504, 18.07, 989.92, 196.09, 112.19, -4.81, 175.12, 1.54, -1.94, -9.09, 1.54, -1.94, -9.09, 1.54, -1.94, -9.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -1.20, 1.24, -11.45, -0.14, 0.42, 0.54, -17.85, -7.95, -92.10
41547, 18.07, 989.93, 196.02, 113.37, -6.12, 175.00, 0.22, -2.92, -11.71, 0.22, -2.92, -11.71, 0.22, -2.92, -11.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.04, 1.13, -10.84, -0.09, 0.30, 0.52, -18.90, -9.75, -87.45
41597, 18.06, 989.93, 196.02, 114.81, -7.12, 174.87, 2.60, -2.07, -10.63, 2.60, -2.07, -10.63, 2.60, -2.07, -10.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.92, 1.70, -12.12, 0.16, 0.23, 0.15, -18.90, -9.75, -87.45
41640, 18.06, 989.93, 195.99, 115.19, -7.62, 175.19, -0.96, -3.39, -12.25, -1.58, -3.40, -11.67, -1.58, -3.40, -11.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, 1.25, 1.59, -11.48, 0.15, 0.29, 0.15, -15.75, -8.55, -85.95
41686, 18.05, 989.94, 195.90, 115.44, -8.38, 175.75, 1.88, -0.69, -11.31, 1.88, -0.69, -11.31, 1.88, -0.69, -11.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.90, -0.94, -1.42, -12.38, 0.05, 0.12, -0.30, -15.75, -8.55, -85.95
41731, 18.05, 989.95, 195.82, 114.87, -8.56, 175.75, -1.00, -2.53, -12.34, -1.00, -2.53, -12.34, -1.00, -2.53, -12.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, 0.26, 1.15, -11.82, -0.07, 0.10, 0.26, -10.50, -6.45, -85.05
41782, 18.05, 989.95, 195.85, 115.31, -8.63, 175.62, 3.06, -0.85, -11.85, 3.06, -0.85, -11.85, 3.06, -0.85, -11.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.81, -2.07, -0.59, -13.29, -0.12, 0.26, -0.11, -10.50, -6.45, -85.05
41830, 18.05, 989.95, 195.82, 115.19, -9.38, 175.31, -1.70, -1.85, -13.50, -1.70, -1.85, -13.50, -2.06, -2.27, -12.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, 1.31, 1.17, -12.14, 0.27, -0.04, 0.01, -10.50, -6.45, -85.05
41882, 18.04, 989.95, 195.84, 114.94, -9.44, 175.94, 1.11, -0.93, -10.64, 1.11, -0.93, -10.64, 1.11, -0.93, -10.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.59, -0.85, -12.05, 0.01, 0.11, -0.19, -7.80, -5.55, -84.45
41930, 18.04, 989.96, 195.78, 114.56, -9.88, 176.12, -0.38, -2.33, -12.50, -0.38, -2.33, -12.50, -0.38, -2.33, -12.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.90, 0.77, 1.52, -11.93, -0.03, -0.21, 0.03, -7.80, -5.55, -84.45
41974, 18.04, 989.96, 195.75, 114.44, -9.38, 176.00, -0.44, -2.18, -11.54, -0.44, -2.18, -11.54, -0.44, -2.18, -11.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.90, -0.13, 0.36, -11.74, 0.01, -0.11, 0.26, -4.95, -4.35, -83.85
42024, 18.04, 989.97, 195.68, 114.94, -9.06, 175.94, 0.42, -2.17, -11.21, 0.42, -2.17, -11.21, 0.42, -2.17, -11.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.90, -0.17, 1.57, -11.12, -0.19, -0.11, 0.03, -4.95, -4.35, -83.85
42072, 18.03, 989.97, 195.64, 115.00, -8.88, 175.37, -0.56, -2.80, -10.97, -0.56, -2.80, -10.97, -0.94, -2.25, -10.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, 0.95, 0.68, -11.00, -0.21, -0.05, -0.09, -2.70, -3.15, -84.30
42118, 18.03, 989.98, 195.59, 114.87, -8.88, 174.81, -0.27, -2.11, -10.76, -0.27, -2.11, -10.76, -0.27, -2.11, -10.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.80, 0.76, -11.38, -0.02, 0.25, 0.02, -2.70, -3.15, -84.30
42163, 18.03, 989.98, 195.58, 114.81, -9.31, 174.81, 1.35, -1.94, -11.28, 1.35, -1.94, -11.28, 1.35, -1.94, -11.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.91, 0.50, -10.86, 0.34, -0.30, -0.30, -2.40, -1.35, -84.90
42208, 18.03, 989.98, 195.58, 113.94, -8.75, 175.37, 0.02, -2.28, -9.96, 0.02, -2.28, -9.96, 0.02, -2.28, -9.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.90, 0.12, 0.22, -10.11, -0.00, -0.13, -0.29, -2.40, -1.35, -84.90
42261, 18.03, 989.98, 195.55, 113.25, -8.63, 175.25, -0.88, -1.61, -10.08, -0.88, -1.61, -10.08, -0.88, -1.61, -10.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, 0.45, 0.18, -10.02, -0.02, 0.20, -0.06, -2.10, -2.10, -83.85
42304, 18.03, 989.99, 195.52, 113.00, -9.13, 175.12, -0.92, -2.42, -9.08, -0.92, -2.42, -9.08, -0.92, -2.42, -9.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, 0.75, 1.02, -9.37, -0.18, 0.20, -0.03, -2.10, -2.10, -83.85
42351, 18.03, 989.99, 195.48, 112.87, -9.69, 174.62, -0.35, -1.82, -9.45, -0.35, -1.82, -9.45, -0.35, -1.82, -9.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, 0.19, 0.63, -9.41, 0.14, -0.03, -0.09, -2.10, -1.05, -85.95
42395, 18.04, 989.99, 195.50, 112.81, -9.75, 174.44, -0.80, -2.33, -9.86, -0.80, -2.33, -9.86, -0.80, -2.33, -9.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, 0.32, 0.70, -9.69, 0.02, -0.03, 0.09, -2.10, -1.05, -85.95
42445, 18.04, 989.98, 195.59, 113.06, -9.56, 174.56, -0.14, -2.00, -9.86, -0.14, -2.00, -9.86, -0.14, -2.00, -9.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, 0.16, 0.50, -9.94, 0.07, 0.07, 0.00, -1.20, -2.70, -85.35
42488, 18.04, 989.98, 195.53, 116.56, -8.88, 174.12, -0.19, -1.98, -9.63, -0.19, -1.98, -9.63, -0.19, -1.98, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, 0.18, 0.56, -9.87, -0.01, -0.23, -0.04, -1.20, -2.70, -85.35
42535, 18.04, 989.99, 195.47, 120.06, -7.50, 173.50, -0.07, -1.97, -9.84, -0.06, -2.18, -9.40, -0.06, -2.18, -9.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.09, 0.59, -10.05, -0.05, -0.79, -0.07, -1.20, -1.20, -85.80
42582, 18.05, 990.00, 195.40, 123.12, -4.75, 172.62, 0.24, -1.98, -9.97, 0.24, -1.98, -9.97, 0.24, -1.98, -9.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.95, -0.68, 0.66, -9.95, -0.03, -0.47, -0.14, -1.20, -1.20, -85.80
42626, 18.05, 989.99, 195.44, 125.94, -3.50, 172.50, 0.48, -1.98, -9.77, 0.48, -1.98, -9.77, 0.48, -1.98, -9.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.57, 0.40, -9.21, 0.07, -0.44, -0.04, -1.20, -1.20, -85.80
42677, 18.06, 989.99, 195.48, 128.50, -2.81, 172.56, 0.58, -1.64, -9.63, 0.58, -1.64, -9.63, 0.58, -1.64, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.60, 1.12, -9.36, 0.00, 0.00, 0.01, 1.20, -2.40, -84.30
42724, 18.06, 989.98, 195.56, 131.06, -2.56, 172.37, 0.54, -2.01, -9.80, 0.54, -2.01, -9.80, 0.56, -2.02, -9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.65, 0.56, -9.93, 0.01, 0.01, -0.01, 1.20, -2.40, -84.30
42769, 18.07, 989.97, 195.62, 133.37, -1.75, 171.81, 0.57, -2.00, -9.80, 0.57, -2.00, -9.80, 0.57, -2.00, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.67, 0.59, -9.88, 0.01, 0.00, 0.00, 0.30, -2.10, -85.20
42815, 18.07, 989.97, 195.62, 135.81, -1.19, 171.44, 0.56, -2.01, -9.81, 0.56, -2.01, -9.81, 0.56, -2.01, -9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.69, 0.60, -9.87, 0.01, 0.00, 0.00, 0.30, -2.10, -85.20
42858, 18.08, 989.97, 195.62, 137.81, -0.62, 171.06, 0.56, -2.01, -9.79, 0.56, -2.01, -9.79, 0.56, -2.01, -9.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.70, 0.57, -9.92, 0.01, 0.01, 0.00, 2.40, -1.05, -84.90
42908, 18.08, 989.98, 195.60, 139.81, -0.19, 170.75, 0.56, -2.02, -9.77, 0.56, -2.02, -9.77, 0.56, -2.02, -9.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.33, -0.68, 0.59, -9.89, 0.01, 0.01, 0.00, 2.40, -1.05, -84.90
42953, 18.09, 989.98, 195.57, 141.56, 0.06, 170.56, 0.56, -2.01, -9.77, 0.56, -2.01, -9.77, 0.56, -2.01, -9.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, -0.67, 0.58, -9.87, 0.01, 0.01, 0.00, 1.50, -1.95, -85.05
43000, 18.09, 989.99, 195.48, 143.19, 0.37, 170.31, 0.56, -2.02, -9.78, 0.56, -2.02, -9.78, 0.56, -2.02, -9.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.81, -0.68, 0.57, -9.88, 0.01, 0.01, 0.00, 1.50, -1.95, -85.05
43043, 18.10, 989.99, 195.47, 143.19, 0.56, 170.19, 0.56, -2.01, -9.78, 0.56, -2.01, -9.78, 0.56, -2.01, -9.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.70, 0.59, -9.82, 0.00, 0.00, -0.00, 2.25, -0.90, -86.10
43088, 18.10, 989.99, 195.46, 144.87, 0.75, 170.06, 0.57, -2.02, -9.80, 0.57, -2.02, -9.80, 0.57, -2.02, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.81, -0.65, 0.64, -9.84, 0.01, 0.01, -0.00, 2.25, -0.90, -86.10
43139, 18.11, 990.00, 195.41, 146.44, 0.94, 169.94, 0.56, -2.00, -9.78, 0.56, -2.00, -9.78, 0.56, -2.00, -9.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.95, -0.67, 0.57, -9.88, 0.01, 0.01, -0.00, 0.45, 0.45, -85.35
43187, 18.11, 989.99, 195.51, 148.06, 1.12, 169.81, 0.56, -2.02, -9.77, 0.56, -2.02, -9.77, 0.56, -2.00, -9.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.63, 0.67, -9.90, 0.01, 0.01, 0.00, 0.45, 0.45, -85.35
43232, 18.12, 989.98, 195.54, 149.37, 1.25, 169.75, 0.54, -2.00, -9.80, 0.54, -2.00, -9.80, 0.54, -2.00, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.66, 0.56, -9.85, 0.01, 0.01, 0.00, 0.45, 0.45, -85.35
43278, 18.12, 989.98, 195.53, 150.75, 1.37, 169.62, 0.56, -1.99, -9.80, 0.56, -2.00, -9.83, 0.56, -2.00, -9.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.65, 0.63, -9.90, 0.01, 0.00, 0.00, 0.60, -1.35, -85.20
43329, 18.12, 989.98, 195.58, 152.19, 1.50, 169.56, 0.55, -2.01, -9.80, 0.55, -2.01, -9.80, 0.55, -2.01, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.67, 0.59, -9.85, 0.01, 0.01, 0.01, 0.60, -1.35, -85.20
43376, 18.12, 989.97, 195.64, 153.56, 1.56, 169.50, 0.56, -2.00, -9.81, 0.56, -2.00, -9.81, 0.56, -2.00, -9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.68, 0.63, -9.89, 0.01, 0.01, 0.00, 1.80, -1.05, -85.50
43420, 18.13, 989.98, 195.59, 154.75, 1.62, 169.44, 0.56, -2.00, -9.80, 0.56, -2.00, -9.80, 0.56, -2.00, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.62, 0.61, -9.90, 0.01, 0.01, 0.00, 1.80, -1.05, -85.50
43469, 18.13, 989.97, 195.65, 155.87, 1.75, 169.37, 0.56, -2.01, -9.80, 0.57, -2.01, -9.80, 0.57, -2.01, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.67, 0.58, -9.93, 0.01, 0.01, 0.00, 2.10, -2.10, -84.90
43512, 18.13, 989.98, 195.58, 157.12, 1.81, 169.31, 0.57, -1.99, -9.82, 0.57, -1.99, -9.82, 0.57, -1.99, -9.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.72, 0.63, -9.88, 0.01, 0.01, 0.00, 2.10, -2.10, -84.90
43562, 18.14, 989.99, 195.52, 158.19, 1.87, 169.31, 0.56, -2.01, -9.80, 0.56, -2.01, -9.80, 0.56, -2.01, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.67, 0.54, -9.92, 0.01, 0.00, -0.00, 1.05, -1.35, -84.45
43605, 18.14, 989.98, 195.54, 159.25, 1.94, 169.25, 0.56, -1.99, -9.81, 0.56, -1.99, -9.81, 0.56, -1.99, -9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.68, 0.59, -9.83, 0.01, 0.01, -0.00, 1.05, -1.35, -84.45
43650, 18.14, 989.98, 195.54, 159.25, 2.00, 169.25, 0.55, -1.96, -9.59, 0.56, -1.96, -9.61, 0.56, -1.96, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.33, -0.69, 0.57, -9.91, 0.01, 0.01, 0.00, 1.50, -1.95, -84.30
43694, 18.14, 989.99, 195.50, 160.06, 2.06, 169.19, 0.56, -1.96, -9.60, 0.56, -1.96, -9.60, 0.56, -1.96, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, -0.68, 0.56, -9.85, 0.01, 0.01, 0.00, 1.50, -1.95, -84.30
43740, 18.15, 989.99, 195.48, 161.06, 2.06, 169.19, 0.54, -1.97, -9.62, 0.56, -1.96, -9.59, 0.56, -1.96, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.62, 0.55, -9.90, 0.01, 0.01, -0.00, 1.50, -1.20, -85.80
43792, 18.15, 989.99, 195.47, 162.00, 2.12, 169.12, 0.56, -1.96, -9.57, 0.56, -1.96, -9.57, 0.56, -1.96, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.33, -0.64, 0.59, -9.88, 0.01, 0.01, 0.00, 1.50, -1.20, -85.80
43839, 18.15, 989.99, 195.47, 162.94, 2.19, 169.12, 0.57, -1.95, -9.61, 0.57, -1.95, -9.61, 0.57, -1.95, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.66, 0.56, -9.81, 0.01, 0.01, -0.00, 1.05, -0.60, -85.20
43884, 18.15, 989.99, 195.49, 163.94, 2.19, 169.06, 0.55, -1.95, -9.59, 0.55, -1.95, -9.59, 0.55, -1.95, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.71, 0.57, -9.84, 0.01, 0.01, 0.01, 1.05, -0.60, -85.20
43930, 18.16, 989.99, 195.48, 164.81, 2.25, 169.06, 0.56, -1.96, -9.65, 0.56, -1.96, -9.65, 0.55, -1.96, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.43, -0.66, 0.62, -9.94, 0.01, 0.01, 0.00, 1.05, -0.60, -85.20
43973, 18.16, 989.99, 195.49, 165.56, 2.25, 169.06, 0.56, -1.96, -9.65, 0.56, -1.96, -9.65, 0.56, -1.96, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.65, 0.58, -9.94, 0.01, 0.01, -0.00, 1.05, -1.35, -85.20
44023, 18.16, 989.99, 195.51, 166.31, 2.31, 169.00, 0.56, -1.97, -9.61, 0.56, -1.97, -9.61, 0.56, -1.97, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, -0.68, 0.51, -9.90, 0.01, 0.01, 0.00, 1.05, -1.35, -85.20
44069, 18.16, 989.99, 195.49, 167.06, 2.31, 169.00, 0.54, -1.97, -9.58, 0.54, -1.97, -9.58, 0.54, -1.97, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.63, 0.60, -9.86, 0.01, 0.00, 0.00, 1.20, -0.15, -84.75
44116, 18.16, 989.99, 195.49, 167.75, 2.37, 169.00, 0.56, -1.95, -9.61, 0.56, -1.95, -9.61, 0.56, -1.95, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.68, 0.53, -9.94, 0.01, 0.01, 0.00, 1.20, -0.15, -84.75
44162, 18.17, 989.99, 195.50, 168.37, 2.37, 168.94, 0.57, -1.96, -9.60, 0.57, -1.96, -9.60, 0.55, -1.98, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.64, 0.59, -9.88, 0.01, 0.01, -0.00, 1.50, -1.95, -84.75
44205, 18.17, 989.98, 195.57, 168.87, 2.37, 168.94, 0.54, -1.95, -9.60, 0.54, -1.95, -9.60, 0.54, -1.95, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.68, 0.57, -9.90, 0.00, 0.01, 0.00, 1.50, -1.95, -84.75
44256, 18.17, 989.99, 195.48, 169.62, 2.44, 168.94, 0.55, -1.98, -9.61, 0.55, -1.98, -9.61, 0.55, -1.98, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.95, -0.69, 0.59, -9.89, 0.01, 0.00, -0.00, 0.45, -0.15, -85.35
44300, 18.17, 989.99, 195.51, 169.62, 2.44, 168.94, 0.55, -1.97, -9.60, 0.55, -1.97, -9.60, 0.55, -1.97, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.68, 0.61, -9.93, 0.00, 0.00, 0.00, 0.45, -0.15, -85.35
44345, 18.17, 989.98, 195.56, 170.44, 2.44, 168.94, 0.54, -1.96, -9.59, 0.54, -1.96, -9.59, 0.54, -1.96, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.63, 0.58, -9.85, 0.01, 0.01, 0.00, 0.45, -1.95, -84.75
44392, 18.17, 989.99, 195.51, 171.19, 2.50, 168.87, 0.55, -1.95, -9.59, 0.55, -1.95, -9.59, 0.55, -1.95, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.64, 0.60, -9.86, 0.01, 0.01, 0.01, 0.45, -1.95, -84.75
44444, 18.17, 989.98, 195.56, 171.75, 2.50, 168.87, 0.56, -1.96, -9.61, 0.55, -1.97, -9.60, 0.55, -1.97, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.33, -0.71, 0.57, -9.92, 0.01, 0.01, 0.00, 0.90, -1.65, -86.40
44490, 18.17, 989.98, 195.54, 172.31, 2.50, 168.87, 0.58, -1.97, -9.62, 0.58, -1.97, -9.62, 0.58, -1.97, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.68, 0.57, -9.87, 0.01, 0.01, 0.00, 0.90, -1.65, -86.40
44535, 18.18, 989.98, 195.58, 172.87, 2.56, 168.87, 0.55, -1.97, -9.61, 0.55, -1.97, -9.61, 0.55, -1.97, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.33, -0.64, 0.56, -9.85, 0.01, 0.01, -0.00, 0.90, -1.65, -86.40
44584, 18.18, 989.98, 195.56, 173.50, 2.56, 168.87, 0.56, -1.98, -9.62, 0.56, -1.95, -9.62, 0.56, -1.95, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.72, 0.57, -9.86, 0.01, 0.01, 0.00, 0.60, -1.80, -84.45
44627, 18.18, 989.99, 195.52, 174.06, 2.56, 168.81, 0.54, -1.94, -9.62, 0.54, -1.94, -9.62, 0.54, -1.94, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.72, 0.59, -9.84, 0.01, 0.01, 0.00, 0.60, -1.80, -84.45
44677, 18.18, 989.99, 195.48, 174.56, 2.56, 168.81, 0.56, -1.96, -9.61, 0.56, -1.96, -9.61, 0.56, -1.96, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.14, -0.65, 0.58, -9.90, 0.01, 0.01, 0.00, 2.10, -1.05, -83.85
44723, 18.18, 989.99, 195.51, 175.06, 2.56, 168.81, 0.56, -1.95, -9.62, 0.56, -1.95, -9.62, 0.56, -1.95, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.09, -0.65, 0.62, -9.89, 0.01, 0.01, 0.00, 2.10, -1.05, -83.85
44767, 18.18, 989.99, 195.51, 175.56, 2.56, 168.81, 0.54, -1.96, -9.62, 0.54, -1.96, -9.62, 0.54, -1.96, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.72, 0.55, -9.87, 0.01, 0.01, 0.00, 1.05, -2.10, -84.90
44815, 18.18, 989.98, 195.54, 176.00, 2.56, 168.81, 0.55, -1.94, -9.60, 0.55, -1.94, -9.60, 0.54, -1.95, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.69, 0.58, -9.89, 0.01, 0.01, -0.00, 1.05, -2.10, -84.90
44859, 18.19, 989.99, 195.49, 176.50, 2.56, 168.81, 0.56, -1.98, -9.60, 0.56, -1.98, -9.60, 0.56, -1.98, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.65, 0.58, -9.84, 0.01, 0.00, 0.00, 1.50, -1.20, -85.05
44910, 18.19, 989.98, 195.53, 176.81, 2.56, 168.81, 0.55, -1.96, -9.61, 0.55, -1.96, -9.61, 0.55, -1.96, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.68, 0.63, -9.83, 0.01, 0.01, 0.00, 1.50, -1.20, -85.05
44955, 18.19, 989.99, 195.51, 176.81, 2.56, 168.81, 0.55, -1.97, -9.60, 0.55, -1.97, -9.60, 0.55, -1.97, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.00, -0.67, 0.61, -9.84, 0.01, 0.00, 0.00, 2.10, -2.10, -85.20
44998, 18.19, 989.99, 195.47, 177.25, 2.56, 168.81, 0.56, -1.97, -9.59, 0.56, -1.97, -9.59, 0.56, -1.97, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.29, -0.68, 0.54, -9.88, 0.01, 0.01, -0.00, 2.10, -2.10, -85.20
45047, 18.19, 989.98, 195.54, 177.75, 2.56, 168.81, 0.55, -1.95, -9.61, 0.55, -1.95, -9.62, 0.55, -1.95, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 216.24, -0.69, 0.57, -9.84, 0.01, 0.01, 0.00, 1.80, -0.60, -85.20
