time [ms], BMP temp [degC], BMP pres [], BMP alt [], BNO x [deg], BNO y [deg], BNO z [deg], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
149620, 24.62, 996.18, 143.12, 326.50, -31.25, -169.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 26.46, 4.92, -0.02, -8.70, -0.00, -0.00, 0.01, -27.30, 33.15, -63.30
149661, 24.62, 996.18, 143.12, 326.50, -31.25, -169.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 26.27, 4.87, -0.09, -8.77, -0.00, 0.00, 0.01, -27.30, 33.15, -63.30
149703, 24.62, 996.18, 143.07, 326.50, -31.25, -169.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 26.51, 4.84, -0.04, -8.68, -0.00, -0.00, 0.00, -27.30, 33.15, -63.30
149741, 24.62, 996.18, 143.06, 326.50, -31.25, -169.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 26.37, 4.86, -0.07, -8.73, -0.00, 0.00, 0.00, -27.30, 33.15, -63.30
149782, 24.62, 996.18, 143.12, 326.50, -31.25, -169.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 26.51, 4.90, -0.06, -8.71, -0.01, 0.00, 0.01, -27.30, 33.15, -63.30
149821, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.84, -0.06, -8.69, -0.00, 0.00, 0.00, -27.30, 33.15, -63.30
149866, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.81, -0.01, -8.80, -0.00, 0.00, 0.00, -27.30, 33.15, -63.30
149905, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.83, -0.09, -8.73, -0.00, 0.00, 0.00, -27.30, 33.15, -63.30
149945, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.88, -0.10, -8.68, -0.00, 0.00, 0.01, -27.30, 33.15, -63.30
149986, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.87, -0.00, -8.64, -0.01, 0.00, 0.00, -27.30, 33.15, -63.30
150026, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.91, -0.01, -8.66, -0.01, -0.01, 0.01, -26.70, 30.90, -62.85
150065, 24.62, 996.16, 143.29, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.84, -0.08, -8.67, -0.01, 0.00, 0.01, -26.70, 30.90, -62.85
150110, 24.62, 996.16, 143.27, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.37, 4.85, -0.06, -8.80, -0.00, 0.00, 0.01, -26.70, 30.90, -62.85
150149, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.84, -0.03, -8.67, -0.00, 0.00, 0.01, -25.95, 31.65, -62.55
150187, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.88, 0.01, -8.78, -0.01, 0.00, 0.01, -25.95, 31.65, -62.55
150227, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.27, 4.93, -0.10, -8.62, -0.00, -0.01, 0.00, -26.70, 30.90, -65.70
150267, 24.62, 996.17, 143.17, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.89, -0.02, -8.72, -0.01, 0.00, 0.00, -26.70, 30.90, -65.70
150306, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.90, -0.07, -8.77, -0.00, 0.00, 0.01, -26.70, 30.90, -65.70
150356, 24.62, 996.17, 143.15, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.89, -0.08, -8.67, -0.00, -0.01, 0.01, -26.85, 32.85, -63.75
150396, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.85, -0.06, -8.72, 0.00, -0.01, 0.01, -26.85, 32.85, -63.75
150435, 24.62, 996.18, 143.13, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.81, -0.07, -8.66, -0.00, 0.01, 0.01, -27.90, 32.10, -63.15
150477, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.81, -0.05, -8.72, -0.00, -0.00, 0.01, -27.90, 32.10, -63.15
150517, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.90, -0.02, -8.69, 0.00, 0.01, 0.00, -26.25, 30.90, -63.30
150557, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.88, 0.00, -8.75, -0.00, 0.00, 0.01, -26.25, 30.90, -63.30
150602, 24.62, 996.17, 143.19, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.89, -0.04, -8.75, -0.00, -0.01, 0.00, -26.25, 30.90, -63.30
150641, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.85, 0.04, -8.77, -0.00, 0.00, 0.01, -27.00, 31.65, -64.65
150679, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.86, 0.00, -8.85, -0.01, -0.00, 0.01, -27.00, 31.65, -64.65
150719, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.86, -0.04, -8.72, -0.01, 0.00, 0.01, -26.70, 31.20, -63.30
150759, 24.62, 996.18, 143.13, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.85, -0.00, -8.77, -0.00, 0.00, 0.01, -26.70, 31.20, -63.30
150798, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.77, -0.03, -8.73, -0.00, 0.00, 0.01, -26.70, 31.20, -63.30
150843, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.76, -0.21, -8.50, -0.00, -0.02, 0.01, -27.30, 31.95, -63.60
150882, 24.62, 996.17, 143.17, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.85, 0.01, -8.77, -0.01, -0.01, 0.01, -27.30, 31.95, -63.60
150919, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.81, 0.03, -8.77, -0.00, -0.01, 0.00, -28.05, 32.70, -64.05
150960, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.80, 4.87, -0.07, -8.68, -0.00, -0.01, 0.01, -28.05, 32.70, -64.05
150999, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.27, 4.88, -0.11, -8.71, -0.00, -0.01, 0.00, -28.05, 32.70, -64.05
151039, 24.62, 996.17, 143.19, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.83, -0.10, -8.63, -0.00, -0.00, 0.01, -28.05, 32.70, -64.05
151086, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.86, -0.10, -8.70, -0.00, -0.01, 0.00, -28.05, 32.70, -64.05
151126, 24.62, 996.16, 143.27, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.37, 4.84, -0.10, -8.77, -0.00, 0.00, 0.00, -28.05, 32.70, -64.05
151165, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.70, 4.81, -0.08, -8.69, -0.00, -0.01, 0.00, -28.05, 32.70, -64.05
151207, 24.62, 996.17, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.86, -0.01, -8.70, -0.00, 0.01, 0.00, -28.05, 32.70, -64.05
151246, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.85, -0.10, -8.79, -0.00, -0.01, 0.01, -26.85, 32.10, -63.45
151284, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.76, -0.04, -8.67, 0.00, -0.00, 0.00, -26.85, 32.10, -63.45
151323, 24.62, 996.18, 143.14, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.88, -0.08, -8.80, -0.00, 0.00, 0.00, -26.70, 31.20, -64.35
151370, 24.62, 996.18, 143.08, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.86, 0.07, -8.85, -0.01, 0.00, 0.01, -26.70, 31.20, -64.35
151409, 24.62, 996.18, 143.09, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.81, 0.03, -8.64, -0.00, 0.00, 0.01, -26.70, 31.20, -64.35
151449, 24.62, 996.17, 143.15, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.90, -0.08, -8.74, -0.00, 0.00, 0.00, -27.75, 30.90, -63.60
151491, 24.62, 996.18, 143.13, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.87, -0.08, -8.67, -0.00, -0.00, 0.00, -27.75, 30.90, -63.60
151530, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.87, -0.08, -8.71, -0.00, 0.00, 0.00, -27.15, 31.80, -63.15
151571, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.92, -0.03, -8.85, -0.00, -0.00, 0.00, -27.15, 31.80, -63.15
151617, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.27, 4.85, -0.11, -8.73, -0.01, -0.01, 0.00, -27.15, 31.80, -63.15
151655, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.27, 4.81, -0.15, -8.72, -0.00, -0.00, 0.00, -27.90, 31.05, -63.75
151697, 24.62, 996.17, 143.15, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.89, -0.05, -8.71, 0.00, 0.01, 0.01, -27.90, 31.05, -63.75
151744, 24.62, 996.17, 143.15, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.89, -0.04, -8.76, 0.00, -0.00, 0.01, -25.80, 31.05, -64.50
151782, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.27, 4.75, -0.08, -8.71, -0.01, -0.01, 0.00, -25.80, 31.05, -64.50
151822, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.80, -0.11, -8.78, -0.00, -0.00, 0.00, -26.70, 30.90, -63.30
151869, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.70, 4.77, -0.08, -8.75, -0.00, -0.00, 0.00, -26.70, 30.90, -63.30
151908, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.87, -0.02, -8.71, -0.00, -0.00, 0.00, -26.70, 30.90, -63.30
151946, 24.61, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.91, 0.02, -8.71, -0.00, 0.00, 0.01, -27.15, 31.80, -63.45
151989, 24.61, 996.17, 143.17, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.89, -0.08, -8.72, -0.01, 0.00, 0.01, -27.15, 31.80, -63.45
152027, 24.62, 996.16, 143.26, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.84, -0.09, -8.73, -0.00, 0.01, 0.01, -26.85, 31.35, -62.40
152067, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.84, -0.06, -8.73, -0.00, 0.00, 0.01, -26.85, 31.35, -62.40
152113, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.93, -0.02, -8.75, -0.00, -0.01, 0.00, -26.85, 31.35, -62.40
152152, 24.62, 996.17, 143.18, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.85, -0.08, -8.69, -0.00, 0.00, 0.00, -26.85, 31.35, -62.40
152193, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.86, -0.07, -8.69, -0.00, -0.00, 0.01, -26.85, 31.35, -62.40
152234, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.80, 4.85, -0.10, -8.73, 0.00, -0.00, 0.00, -26.85, 31.35, -62.40
152273, 24.62, 996.16, 143.26, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.91, 0.00, -8.71, -0.01, 0.00, 0.01, -26.85, 31.35, -62.40
152313, 24.62, 996.15, 143.31, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.86, -0.01, -8.75, -0.00, 0.00, 0.00, -26.85, 31.35, -62.40
152360, 24.62, 996.16, 143.26, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.88, -0.10, -8.71, -0.01, -0.00, 0.01, -26.85, 31.35, -62.40
152398, 24.62, 996.17, 143.17, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.88, -0.07, -8.76, -0.00, -0.00, 0.01, -26.85, 31.35, -62.40
152436, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.86, -0.05, -8.71, -0.00, -0.00, 0.00, -25.50, 31.65, -63.30
152477, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.87, -0.04, -8.74, -0.00, -0.00, 0.00, -25.50, 31.65, -63.30
152515, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.91, -0.07, -8.71, -0.00, 0.00, 0.00, -25.50, 31.65, -63.30
152555, 24.62, 996.16, 143.29, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.83, -0.06, -8.75, -0.00, -0.00, 0.01, -26.85, 33.30, -64.50
152600, 24.62, 996.16, 143.30, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.83, -0.10, -8.73, -0.00, 0.00, 0.01, -26.85, 33.30, -64.50
152638, 24.62, 996.16, 143.31, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.80, 4.85, -0.07, -8.73, -0.00, 0.00, 0.00, -26.40, 31.35, -63.45
152676, 24.62, 996.16, 143.27, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.92, -0.06, -8.74, -0.00, -0.00, 0.00, -26.40, 31.35, -63.45
152717, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.90, -0.04, -8.75, -0.00, -0.00, 0.01, -26.40, 31.35, -63.45
152755, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.84, -0.05, -8.77, -0.00, -0.00, 0.01, -26.25, 31.20, -64.35
152795, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.84, -0.04, -8.74, -0.00, 0.00, 0.01, -26.25, 31.20, -64.35
152842, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.82, -0.01, -8.71, -0.00, -0.00, 0.00, -27.00, 32.40, -62.85
152885, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.86, -0.07, -8.72, -0.00, -0.00, 0.01, -27.00, 32.40, -62.85
152925, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.85, -0.09, -8.75, -0.00, 0.00, 0.00, -26.10, 31.80, -63.15
152964, 24.62, 996.17, 143.20, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.85, -0.02, -8.71, -0.01, -0.00, 0.01, -26.10, 31.80, -63.15
153006, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.79, -0.03, -8.69, -0.00, 0.00, 0.00, -26.10, 31.80, -63.15
153046, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.86, -0.06, -8.71, -0.01, -0.00, 0.01, -27.15, 32.10, -64.50
153085, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.82, -0.08, -8.71, -0.00, -0.00, 0.01, -27.15, 32.10, -64.50
153132, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.88, -0.03, -8.72, -0.00, -0.00, 0.01, -27.90, 32.85, -62.70
153172, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.87, -0.06, -8.77, -0.01, 0.00, 0.01, -27.90, 32.85, -62.70
153210, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.87, -0.07, -8.75, -0.01, -0.00, 0.01, -27.90, 32.85, -62.70
153250, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.37, 4.87, -0.05, -8.73, -0.00, -0.00, 0.00, -28.65, 32.85, -63.45
153289, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.91, -0.08, -8.72, -0.01, -0.00, 0.01, -28.65, 32.85, -63.45
153327, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.37, 4.83, -0.10, -8.75, -0.00, 0.00, 0.00, -28.65, 32.85, -63.45
153374, 24.62, 996.16, 143.30, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.91, -0.04, -8.75, -0.00, 0.00, 0.01, -28.65, 32.85, -63.45
153414, 24.62, 996.15, 143.32, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.90, -0.06, -8.70, -0.00, -0.00, 0.00, -28.65, 32.85, -63.45
153452, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.46, 4.85, -0.09, -8.70, 0.00, -0.00, 0.01, -28.65, 32.85, -63.45
153494, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.90, -0.11, -8.74, -0.00, 0.00, 0.01, -28.65, 32.85, -63.45
153534, 24.62, 996.15, 143.31, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.85, 4.87, -0.04, -8.71, 0.00, 0.00, 0.01, -28.65, 32.85, -63.45
153574, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.37, 4.87, -0.04, -8.73, 0.00, 0.00, 0.01, -28.65, 32.85, -63.45
153619, 24.62, 996.15, 143.32, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.85, 4.86, -0.15, -8.73, -0.01, 0.00, 0.01, -28.65, 32.85, -63.45
153658, 24.62, 996.16, 143.28, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.87, -0.04, -8.76, -0.01, 0.00, 0.01, -27.60, 31.35, -64.80
153698, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.51, 4.85, -0.07, -8.74, -0.00, 0.00, 0.00, -27.60, 31.35, -64.80
153739, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.56, 4.90, -0.07, -8.73, 0.00, 0.00, 0.00, -26.40, 32.10, -63.75
153778, 24.62, 996.17, 143.17, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.65, 4.91, -0.11, -8.72, -0.00, 0.00, 0.01, -26.40, 32.10, -63.75
153818, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.00, 0.00, 229.40, 6, 26.32, 4.87, -0.09, -8.75, 0.00, 0.00, 0.00, -26.40, 32.10, -63.75
153864, 24.62, 996.17, 143.22, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.37, 4.83, -0.04, -8.70, 0.00, -0.00, 0.01, -26.25, 32.40, -62.85
153903, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.51, 4.87, -0.05, -8.72, -0.00, -0.00, 0.01, -26.25, 32.40, -62.85
153941, 24.62, 996.16, 143.26, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.85, -0.03, -8.70, 0.00, -0.00, 0.01, -25.05, 31.35, -64.20
153981, 24.62, 996.16, 143.27, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.37, 4.87, -0.07, -8.74, -0.00, -0.01, 0.01, -25.05, 31.35, -64.20
154020, 24.62, 996.17, 143.17, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.82, -0.09, -8.74, -0.00, 0.00, 0.01, -25.05, 31.35, -64.20
154059, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.37, 4.85, -0.07, -8.68, 0.00, -0.00, 0.00, -27.00, 32.70, -64.35
154104, 24.62, 996.16, 143.24, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.87, -0.04, -8.74, -0.00, 0.00, 0.01, -27.00, 32.70, -64.35
154143, 24.62, 996.16, 143.27, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.85, -0.09, -8.71, -0.00, -0.00, 0.00, -26.10, 32.10, -63.15
154181, 24.62, 996.16, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.51, 4.85, -0.02, -8.74, -0.00, -0.00, 0.01, -26.10, 32.10, -63.15
154224, 24.62, 996.16, 143.26, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.65, 4.80, -0.10, -8.71, 0.00, -0.00, 0.00, -26.10, 32.10, -63.15
154263, 24.62, 996.15, 143.33, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.81, -0.05, -8.75, -0.00, 0.00, 0.01, -26.70, 31.65, -64.05
154301, 24.62, 996.16, 143.29, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.81, 0.02, -8.71, -0.00, -0.00, 0.00, -26.70, 31.65, -64.05
154348, 24.62, 996.16, 143.26, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.46, 4.83, -0.06, -8.70, -0.00, 0.00, 0.01, -26.40, 32.85, -64.20
154388, 24.62, 996.17, 143.23, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.51, 4.86, -0.08, -8.78, -0.00, 0.00, 0.00, -26.40, 32.85, -64.20
154428, 24.62, 996.16, 143.25, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.56, 4.85, -0.06, -8.74, 0.00, -0.00, 0.01, -26.40, 32.85, -64.20
154469, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.51, 4.80, -0.04, -8.74, 0.00, 0.00, 0.01, -26.85, 31.35, -64.50
154510, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.51, 4.89, -0.12, -8.74, -0.00, -0.01, 0.00, -26.85, 31.35, -64.50
154550, 24.62, 996.17, 143.21, 326.50, -31.25, -169.75, 3443.15, 8638.28, 0.69, 254.52, 229.40, 6, 26.51, 4.89, -0.07, -8.70, -0.01, -0.00, 0.00, -26.85, 31.35, -64.50
